,image,papyri,original,position,fragment,patch
5480,141381_141381_0_5.png,141381,0_14138_5188GV.png,1,141381_0,5
5481,141381_141381_0_6.png,141381,0_14138_5188GV.png,1,141381_0,6
5482,178580_178580_2_0.png,178580,2_17858_6941R.png,0,178580_2,0
5483,178580_178580_2_1.png,178580,2_17858_6941R.png,0,178580_2,1
5484,178580_178580_2_2.png,178580,2_17858_6941R.png,0,178580_2,2
5485,178580_178580_2_3.png,178580,2_17858_6941R.png,0,178580_2,3
5486,178580_178580_2_4.png,178580,2_17858_6941R.png,0,178580_2,4
5487,178580_178580_2_5.png,178580,2_17858_6941R.png,0,178580_2,5
5488,178580_178580_2_6.png,178580,2_17858_6941R.png,0,178580_2,6
5489,178580_178580_2_7.png,178580,2_17858_6941R.png,0,178580_2,7
5490,178580_178580_2_8.png,178580,2_17858_6941R.png,0,178580_2,8
5491,178580_178580_2_9.png,178580,2_17858_6941R.png,0,178580_2,9
5492,178580_178580_2_10.png,178580,2_17858_6941R.png,0,178580_2,10
5493,178580_178580_2_11.png,178580,2_17858_6941R.png,0,178580_2,11
5494,178580_178580_2_12.png,178580,2_17858_6941R.png,0,178580_2,12
5495,178580_178580_2_13.png,178580,2_17858_6941R.png,0,178580_2,13
5496,178580_178580_2_14.png,178580,2_17858_6941R.png,0,178580_2,14
5497,178580_178580_2_15.png,178580,2_17858_6941R.png,0,178580_2,15
5498,178580_178580_2_16.png,178580,2_17858_6941R.png,0,178580_2,16
5499,178580_178580_2_17.png,178580,2_17858_6941R.png,0,178580_2,17
5500,178580_178580_2_18.png,178580,2_17858_6941R.png,0,178580_2,18
5501,85410_85410_1_0.png,85410,1_8541_1254_56R.png,0,85410_1,0
5502,85410_85410_1_1.png,85410,1_8541_1254_56R.png,0,85410_1,1
5503,167061_167061_1_0.png,167061,1_16706_3520_P27_54.png,1,167061_1,0
5504,167061_167061_1_1.png,167061,1_16706_3520_P27_54.png,1,167061_1,1
5505,167061_167061_1_2.png,167061,1_16706_3520_P27_54.png,1,167061_1,2
5506,167061_167061_1_3.png,167061,1_16706_3520_P27_54.png,1,167061_1,3
5507,167061_167061_1_4.png,167061,1_16706_3520_P27_54.png,1,167061_1,4
5508,167061_167061_1_5.png,167061,1_16706_3520_P27_54.png,1,167061_1,5
5509,167061_167061_1_6.png,167061,1_16706_3520_P27_54.png,1,167061_1,6
5510,167061_167061_1_7.png,167061,1_16706_3520_P27_54.png,1,167061_1,7
5511,167061_167061_1_8.png,167061,1_16706_3520_P27_54.png,1,167061_1,8
5512,167061_167061_1_9.png,167061,1_16706_3520_P27_54.png,1,167061_1,9
5513,167061_167061_1_10.png,167061,1_16706_3520_P27_54.png,1,167061_1,10
5514,167061_167061_1_11.png,167061,1_16706_3520_P27_54.png,1,167061_1,11
5515,167061_167061_1_12.png,167061,1_16706_3520_P27_54.png,1,167061_1,12
5516,167061_167061_1_13.png,167061,1_16706_3520_P27_54.png,1,167061_1,13
5517,167061_167061_1_14.png,167061,1_16706_3520_P27_54.png,1,167061_1,14
5518,167061_167061_1_15.png,167061,1_16706_3520_P27_54.png,1,167061_1,15
5519,167061_167061_1_16.png,167061,1_16706_3520_P27_54.png,1,167061_1,16
5520,167061_167061_1_17.png,167061,1_16706_3520_P27_54.png,1,167061_1,17
5521,167061_167061_1_18.png,167061,1_16706_3520_P27_54.png,1,167061_1,18
5522,167061_167061_1_19.png,167061,1_16706_3520_P27_54.png,1,167061_1,19
5523,98760_98760_1_0.png,98760,1_9876_3427R_2.png,0,98760_1,0
5524,98760_98760_1_1.png,98760,1_9876_3427R_2.png,0,98760_1,1
5525,98760_98760_1_2.png,98760,1_9876_3427R_2.png,0,98760_1,2
5526,98760_98760_1_3.png,98760,1_9876_3427R_2.png,0,98760_1,3
5527,98760_98760_1_4.png,98760,1_9876_3427R_2.png,0,98760_1,4
5528,98760_98760_1_5.png,98760,1_9876_3427R_2.png,0,98760_1,5
5529,98760_98760_1_6.png,98760,1_9876_3427R_2.png,0,98760_1,6
5530,98760_98760_1_7.png,98760,1_9876_3427R_2.png,0,98760_1,7
5531,98760_98760_1_8.png,98760,1_9876_3427R_2.png,0,98760_1,8
5532,98760_98760_1_9.png,98760,1_9876_3427R_2.png,0,98760_1,9
5533,98760_98760_1_10.png,98760,1_9876_3427R_2.png,0,98760_1,10
5534,98760_98760_1_11.png,98760,1_9876_3427R_2.png,0,98760_1,11
5535,98760_98760_1_12.png,98760,1_9876_3427R_2.png,0,98760_1,12
5536,98760_98760_1_13.png,98760,1_9876_3427R_2.png,0,98760_1,13
5537,98760_98760_1_14.png,98760,1_9876_3427R_2.png,0,98760_1,14
5538,98760_98760_1_15.png,98760,1_9876_3427R_2.png,0,98760_1,15
5539,98760_98760_1_16.png,98760,1_9876_3427R_2.png,0,98760_1,16
5540,98760_98760_1_17.png,98760,1_9876_3427R_2.png,0,98760_1,17
5541,98760_98760_1_18.png,98760,1_9876_3427R_2.png,0,98760_1,18
5542,98760_98760_1_19.png,98760,1_9876_3427R_2.png,0,98760_1,19
5543,139311_139311_7_0.png,139311,7_13931_4816EV.png,1,139311_7,0
5544,139311_139311_7_1.png,139311,7_13931_4816EV.png,1,139311_7,1
5545,139311_139311_7_2.png,139311,7_13931_4816EV.png,1,139311_7,2
5546,139311_139311_7_3.png,139311,7_13931_4816EV.png,1,139311_7,3
5547,139311_139311_7_4.png,139311,7_13931_4816EV.png,1,139311_7,4
5548,139311_139311_7_5.png,139311,7_13931_4816EV.png,1,139311_7,5
5549,139311_139311_7_6.png,139311,7_13931_4816EV.png,1,139311_7,6
5550,139311_139311_7_7.png,139311,7_13931_4816EV.png,1,139311_7,7
5551,139311_139311_7_8.png,139311,7_13931_4816EV.png,1,139311_7,8
5552,139311_139311_7_9.png,139311,7_13931_4816EV.png,1,139311_7,9
5553,139681_139681_1_0.png,139681,1_13968_4874CV.png,1,139681_1,0
5554,139681_139681_1_1.png,139681,1_13968_4874CV.png,1,139681_1,1
5555,139681_139681_1_2.png,139681,1_13968_4874CV.png,1,139681_1,2
5556,139681_139681_1_3.png,139681,1_13968_4874CV.png,1,139681_1,3
5557,139681_139681_1_4.png,139681,1_13968_4874CV.png,1,139681_1,4
5558,139681_139681_1_5.png,139681,1_13968_4874CV.png,1,139681_1,5
5559,139681_139681_1_6.png,139681,1_13968_4874CV.png,1,139681_1,6
5560,139681_139681_1_7.png,139681,1_13968_4874CV.png,1,139681_1,7
5561,139681_139681_1_8.png,139681,1_13968_4874CV.png,1,139681_1,8
5562,139681_139681_1_9.png,139681,1_13968_4874CV.png,1,139681_1,9
5563,139681_139681_1_10.png,139681,1_13968_4874CV.png,1,139681_1,10
5564,139681_139681_1_11.png,139681,1_13968_4874CV.png,1,139681_1,11
5565,139681_139681_1_12.png,139681,1_13968_4874CV.png,1,139681_1,12
5566,139681_139681_1_13.png,139681,1_13968_4874CV.png,1,139681_1,13
5567,139681_139681_1_14.png,139681,1_13968_4874CV.png,1,139681_1,14
5568,139681_139681_1_15.png,139681,1_13968_4874CV.png,1,139681_1,15
5569,139681_139681_1_16.png,139681,1_13968_4874CV.png,1,139681_1,16
5570,139681_139681_1_17.png,139681,1_13968_4874CV.png,1,139681_1,17
5571,139681_139681_1_18.png,139681,1_13968_4874CV.png,1,139681_1,18
5572,139681_139681_1_19.png,139681,1_13968_4874CV.png,1,139681_1,19
5573,171090_171090_4_0.png,171090,4_17109_5910Z11R.png,0,171090_4,0
5574,109450_109450_1_0.png,109450,1_10945_4107IR.png,0,109450_1,0
5575,109450_109450_1_1.png,109450,1_10945_4107IR.png,0,109450_1,1
5576,109450_109450_1_2.png,109450,1_10945_4107IR.png,0,109450_1,2
5577,109450_109450_1_3.png,109450,1_10945_4107IR.png,0,109450_1,3
5578,109450_109450_1_4.png,109450,1_10945_4107IR.png,0,109450_1,4
5579,46600_46600_1_0.png,46600,1_4660_1835R.png,0,46600_1,0
5580,46600_46600_1_1.png,46600,1_4660_1835R.png,0,46600_1,1
5581,46600_46600_1_2.png,46600,1_4660_1835R.png,0,46600_1,2
5582,46600_46600_1_3.png,46600,1_4660_1835R.png,0,46600_1,3
5583,46600_46600_1_4.png,46600,1_4660_1835R.png,0,46600_1,4
5584,46600_46600_1_5.png,46600,1_4660_1835R.png,0,46600_1,5
5585,46600_46600_1_6.png,46600,1_4660_1835R.png,0,46600_1,6
5586,46600_46600_1_7.png,46600,1_4660_1835R.png,0,46600_1,7
5587,46600_46600_1_8.png,46600,1_4660_1835R.png,0,46600_1,8
5588,46600_46600_1_9.png,46600,1_4660_1835R.png,0,46600_1,9
5589,46600_46600_1_10.png,46600,1_4660_1835R.png,0,46600_1,10
5590,46600_46600_1_11.png,46600,1_4660_1835R.png,0,46600_1,11
5591,46600_46600_1_12.png,46600,1_4660_1835R.png,0,46600_1,12
5592,46600_46600_1_13.png,46600,1_4660_1835R.png,0,46600_1,13
5593,46600_46600_1_14.png,46600,1_4660_1835R.png,0,46600_1,14
5594,46600_46600_1_15.png,46600,1_4660_1835R.png,0,46600_1,15
5595,46600_46600_1_16.png,46600,1_4660_1835R.png,0,46600_1,16
5596,46600_46600_1_17.png,46600,1_4660_1835R.png,0,46600_1,17
5597,46600_46600_1_18.png,46600,1_4660_1835R.png,0,46600_1,18
5598,46600_46600_1_19.png,46600,1_4660_1835R.png,0,46600_1,19
5599,139300_139300_1_0.png,139300,1_13930_4816DR.png,0,139300_1,0
5600,139300_139300_1_1.png,139300,1_13930_4816DR.png,0,139300_1,1
5601,139300_139300_1_2.png,139300,1_13930_4816DR.png,0,139300_1,2
5602,139300_139300_1_3.png,139300,1_13930_4816DR.png,0,139300_1,3
5603,139300_139300_1_4.png,139300,1_13930_4816DR.png,0,139300_1,4
5604,136001_136001_0_0.png,136001,0_13600_4514BV.png,1,136001_0,0
5605,136001_136001_0_1.png,136001,0_13600_4514BV.png,1,136001_0,1
5606,136001_136001_0_2.png,136001,0_13600_4514BV.png,1,136001_0,2
5607,136001_136001_0_3.png,136001,0_13600_4514BV.png,1,136001_0,3
5608,136001_136001_0_4.png,136001,0_13600_4514BV.png,1,136001_0,4
5609,136001_136001_0_5.png,136001,0_13600_4514BV.png,1,136001_0,5
5610,136001_136001_0_6.png,136001,0_13600_4514BV.png,1,136001_0,6
5611,136001_136001_0_7.png,136001,0_13600_4514BV.png,1,136001_0,7
5612,136001_136001_0_8.png,136001,0_13600_4514BV.png,1,136001_0,8
5613,136001_136001_0_9.png,136001,0_13600_4514BV.png,1,136001_0,9
5614,136001_136001_0_10.png,136001,0_13600_4514BV.png,1,136001_0,10
5615,136001_136001_0_11.png,136001,0_13600_4514BV.png,1,136001_0,11
5616,136001_136001_0_12.png,136001,0_13600_4514BV.png,1,136001_0,12
5617,136001_136001_0_13.png,136001,0_13600_4514BV.png,1,136001_0,13
5618,136001_136001_0_14.png,136001,0_13600_4514BV.png,1,136001_0,14
5619,136001_136001_0_15.png,136001,0_13600_4514BV.png,1,136001_0,15
5620,136001_136001_0_16.png,136001,0_13600_4514BV.png,1,136001_0,16
5621,136001_136001_0_17.png,136001,0_13600_4514BV.png,1,136001_0,17
5622,136001_136001_0_18.png,136001,0_13600_4514BV.png,1,136001_0,18
5623,136001_136001_0_19.png,136001,0_13600_4514BV.png,1,136001_0,19
5624,51250_51250_0_0.png,51250,0_5125_4207BR.png,0,51250_0,0
5625,51250_51250_0_1.png,51250,0_5125_4207BR.png,0,51250_0,1
5626,51250_51250_0_2.png,51250,0_5125_4207BR.png,0,51250_0,2
5627,51250_51250_0_3.png,51250,0_5125_4207BR.png,0,51250_0,3
5628,51250_51250_0_4.png,51250,0_5125_4207BR.png,0,51250_0,4
5629,51250_51250_0_5.png,51250,0_5125_4207BR.png,0,51250_0,5
5630,51250_51250_0_6.png,51250,0_5125_4207BR.png,0,51250_0,6
5631,51250_51250_0_7.png,51250,0_5125_4207BR.png,0,51250_0,7
5632,51250_51250_0_8.png,51250,0_5125_4207BR.png,0,51250_0,8
5633,51250_51250_0_9.png,51250,0_5125_4207BR.png,0,51250_0,9
5634,51250_51250_0_10.png,51250,0_5125_4207BR.png,0,51250_0,10
5635,51250_51250_0_11.png,51250,0_5125_4207BR.png,0,51250_0,11
5636,51250_51250_0_12.png,51250,0_5125_4207BR.png,0,51250_0,12
5637,51250_51250_0_13.png,51250,0_5125_4207BR.png,0,51250_0,13
5638,51250_51250_0_14.png,51250,0_5125_4207BR.png,0,51250_0,14
5639,51250_51250_0_15.png,51250,0_5125_4207BR.png,0,51250_0,15
5640,51250_51250_0_16.png,51250,0_5125_4207BR.png,0,51250_0,16
5641,51250_51250_0_17.png,51250,0_5125_4207BR.png,0,51250_0,17
5642,51250_51250_0_18.png,51250,0_5125_4207BR.png,0,51250_0,18
5643,51250_51250_0_19.png,51250,0_5125_4207BR.png,0,51250_0,19
5644,40090_40090_4_0.png,40090,4_4009_1038R.png,0,40090_4,0
5645,40090_40090_4_1.png,40090,4_4009_1038R.png,0,40090_4,1
5646,40090_40090_4_2.png,40090,4_4009_1038R.png,0,40090_4,2
5647,98760_98760_0_0.png,98760,0_9876_3427R_17.png,0,98760_0,0
5648,98760_98760_0_1.png,98760,0_9876_3427R_17.png,0,98760_0,1
5649,98760_98760_0_2.png,98760,0_9876_3427R_17.png,0,98760_0,2
5650,98760_98760_0_3.png,98760,0_9876_3427R_17.png,0,98760_0,3
5651,98760_98760_0_4.png,98760,0_9876_3427R_17.png,0,98760_0,4
5652,98760_98760_0_5.png,98760,0_9876_3427R_17.png,0,98760_0,5
5653,98760_98760_0_6.png,98760,0_9876_3427R_17.png,0,98760_0,6
5654,98760_98760_0_7.png,98760,0_9876_3427R_17.png,0,98760_0,7
5655,98760_98760_0_8.png,98760,0_9876_3427R_17.png,0,98760_0,8
5656,98760_98760_0_9.png,98760,0_9876_3427R_17.png,0,98760_0,9
5657,98760_98760_0_10.png,98760,0_9876_3427R_17.png,0,98760_0,10
5658,98760_98760_0_11.png,98760,0_9876_3427R_17.png,0,98760_0,11
5659,98760_98760_0_12.png,98760,0_9876_3427R_17.png,0,98760_0,12
5660,98760_98760_0_13.png,98760,0_9876_3427R_17.png,0,98760_0,13
5661,98760_98760_0_14.png,98760,0_9876_3427R_17.png,0,98760_0,14
5662,98760_98760_0_15.png,98760,0_9876_3427R_17.png,0,98760_0,15
5663,98760_98760_0_16.png,98760,0_9876_3427R_17.png,0,98760_0,16
5664,98760_98760_0_17.png,98760,0_9876_3427R_17.png,0,98760_0,17
5665,98760_98760_0_18.png,98760,0_9876_3427R_17.png,0,98760_0,18
5666,98760_98760_0_19.png,98760,0_9876_3427R_17.png,0,98760_0,19
5667,139150_139150_0_0.png,139150,0_13915_4807CR.png,0,139150_0,0
5668,139150_139150_0_1.png,139150,0_13915_4807CR.png,0,139150_0,1
5669,141150_141150_0_0.png,141150,0_14115_5121FR.png,0,141150_0,0
5670,141150_141150_0_1.png,141150,0_14115_5121FR.png,0,141150_0,1
5671,98760_98760_0_0.png,98760,0_9876_3427R_15.png,0,98760_0,0
5672,98760_98760_0_1.png,98760,0_9876_3427R_15.png,0,98760_0,1
5673,98760_98760_0_2.png,98760,0_9876_3427R_15.png,0,98760_0,2
5674,98760_98760_0_3.png,98760,0_9876_3427R_15.png,0,98760_0,3
5675,98760_98760_0_4.png,98760,0_9876_3427R_15.png,0,98760_0,4
5676,98760_98760_0_5.png,98760,0_9876_3427R_15.png,0,98760_0,5
5677,98760_98760_0_6.png,98760,0_9876_3427R_15.png,0,98760_0,6
5678,98760_98760_0_7.png,98760,0_9876_3427R_15.png,0,98760_0,7
5679,98760_98760_0_8.png,98760,0_9876_3427R_15.png,0,98760_0,8
5680,98760_98760_0_9.png,98760,0_9876_3427R_15.png,0,98760_0,9
5681,98760_98760_0_10.png,98760,0_9876_3427R_15.png,0,98760_0,10
5682,98760_98760_0_11.png,98760,0_9876_3427R_15.png,0,98760_0,11
5683,98760_98760_0_12.png,98760,0_9876_3427R_15.png,0,98760_0,12
5684,98760_98760_0_13.png,98760,0_9876_3427R_15.png,0,98760_0,13
5685,98760_98760_0_14.png,98760,0_9876_3427R_15.png,0,98760_0,14
5686,98760_98760_0_15.png,98760,0_9876_3427R_15.png,0,98760_0,15
5687,98760_98760_0_16.png,98760,0_9876_3427R_15.png,0,98760_0,16
5688,98760_98760_0_17.png,98760,0_9876_3427R_15.png,0,98760_0,17
5689,98760_98760_0_18.png,98760,0_9876_3427R_15.png,0,98760_0,18
5690,98760_98760_0_19.png,98760,0_9876_3427R_15.png,0,98760_0,19
5691,141030_141030_6_0.png,141030,6_14103_5065CR.png,0,141030_6,0
5692,141030_141030_6_1.png,141030,6_14103_5065CR.png,0,141030_6,1
5693,141030_141030_6_2.png,141030,6_14103_5065CR.png,0,141030_6,2
5694,141030_141030_6_3.png,141030,6_14103_5065CR.png,0,141030_6,3
5695,141030_141030_6_4.png,141030,6_14103_5065CR.png,0,141030_6,4
5696,141030_141030_6_5.png,141030,6_14103_5065CR.png,0,141030_6,5
5697,141030_141030_6_6.png,141030,6_14103_5065CR.png,0,141030_6,6
5698,141030_141030_6_7.png,141030,6_14103_5065CR.png,0,141030_6,7
5699,141030_141030_6_8.png,141030,6_14103_5065CR.png,0,141030_6,8
5700,141030_141030_6_9.png,141030,6_14103_5065CR.png,0,141030_6,9
5701,141030_141030_6_10.png,141030,6_14103_5065CR.png,0,141030_6,10
5702,141030_141030_6_11.png,141030,6_14103_5065CR.png,0,141030_6,11
5703,141030_141030_6_12.png,141030,6_14103_5065CR.png,0,141030_6,12
5704,139331_139331_9_0.png,139331,9_13933_4833BV.png,1,139331_9,0
5705,139230_139230_6_0.png,139230,6_13923_4816AR.png,0,139230_6,0
5706,139230_139230_6_1.png,139230,6_13923_4816AR.png,0,139230_6,1
5707,139230_139230_6_2.png,139230,6_13923_4816AR.png,0,139230_6,2
5708,139230_139230_6_3.png,139230,6_13923_4816AR.png,0,139230_6,3
5709,139230_139230_6_4.png,139230,6_13923_4816AR.png,0,139230_6,4
5710,139230_139230_6_5.png,139230,6_13923_4816AR.png,0,139230_6,5
5711,147270_147270_3_0.png,147270,3_14727_6613R.png,0,147270_3,0
5712,147270_147270_3_1.png,147270,3_14727_6613R.png,0,147270_3,1
5713,147270_147270_3_2.png,147270,3_14727_6613R.png,0,147270_3,2
5714,147270_147270_3_3.png,147270,3_14727_6613R.png,0,147270_3,3
5715,147270_147270_3_4.png,147270,3_14727_6613R.png,0,147270_3,4
5716,147270_147270_3_5.png,147270,3_14727_6613R.png,0,147270_3,5
5717,147270_147270_3_6.png,147270,3_14727_6613R.png,0,147270_3,6
5718,147270_147270_3_7.png,147270,3_14727_6613R.png,0,147270_3,7
5719,147270_147270_3_8.png,147270,3_14727_6613R.png,0,147270_3,8
5720,147270_147270_3_9.png,147270,3_14727_6613R.png,0,147270_3,9
5721,147270_147270_3_10.png,147270,3_14727_6613R.png,0,147270_3,10
5722,147270_147270_3_11.png,147270,3_14727_6613R.png,0,147270_3,11
5723,147270_147270_3_12.png,147270,3_14727_6613R.png,0,147270_3,12
5724,147270_147270_3_13.png,147270,3_14727_6613R.png,0,147270_3,13
5725,147420_147420_1_0.png,147420,1_14742_6606R.png,0,147420_1,0
5726,147420_147420_1_1.png,147420,1_14742_6606R.png,0,147420_1,1
5727,147420_147420_1_2.png,147420,1_14742_6606R.png,0,147420_1,2
5728,147420_147420_1_3.png,147420,1_14742_6606R.png,0,147420_1,3
5729,147420_147420_1_4.png,147420,1_14742_6606R.png,0,147420_1,4
5730,147420_147420_1_5.png,147420,1_14742_6606R.png,0,147420_1,5
5731,147420_147420_1_6.png,147420,1_14742_6606R.png,0,147420_1,6
5732,147420_147420_1_7.png,147420,1_14742_6606R.png,0,147420_1,7
5733,147420_147420_1_8.png,147420,1_14742_6606R.png,0,147420_1,8
5734,147420_147420_1_9.png,147420,1_14742_6606R.png,0,147420_1,9
5735,147420_147420_1_10.png,147420,1_14742_6606R.png,0,147420_1,10
5736,147420_147420_1_11.png,147420,1_14742_6606R.png,0,147420_1,11
5737,147420_147420_1_12.png,147420,1_14742_6606R.png,0,147420_1,12
5738,147420_147420_1_13.png,147420,1_14742_6606R.png,0,147420_1,13
5739,147420_147420_1_14.png,147420,1_14742_6606R.png,0,147420_1,14
5740,147420_147420_1_15.png,147420,1_14742_6606R.png,0,147420_1,15
5741,147420_147420_1_16.png,147420,1_14742_6606R.png,0,147420_1,16
5742,147420_147420_1_17.png,147420,1_14742_6606R.png,0,147420_1,17
5743,147420_147420_1_18.png,147420,1_14742_6606R.png,0,147420_1,18
5744,147420_147420_1_19.png,147420,1_14742_6606R.png,0,147420_1,19
5745,139031_139031_14_0.png,139031,14_13903_4801HV.png,1,139031_14,0
5746,139031_139031_14_1.png,139031,14_13903_4801HV.png,1,139031_14,1
5747,49560_49560_0_0.png,49560,0_4956_397ER.png,0,49560_0,0
5748,49560_49560_0_1.png,49560,0_4956_397ER.png,0,49560_0,1
5749,49560_49560_0_2.png,49560,0_4956_397ER.png,0,49560_0,2
5750,147421_147421_6_0.png,147421,6_14742_6606V.png,1,147421_6,0
5751,147421_147421_6_1.png,147421,6_14742_6606V.png,1,147421_6,1
5752,147421_147421_6_2.png,147421,6_14742_6606V.png,1,147421_6,2
5753,147421_147421_6_3.png,147421,6_14742_6606V.png,1,147421_6,3
5754,147421_147421_6_4.png,147421,6_14742_6606V.png,1,147421_6,4
5755,147421_147421_6_5.png,147421,6_14742_6606V.png,1,147421_6,5
5756,147421_147421_6_6.png,147421,6_14742_6606V.png,1,147421_6,6
5757,147421_147421_6_7.png,147421,6_14742_6606V.png,1,147421_6,7
5758,147421_147421_6_8.png,147421,6_14742_6606V.png,1,147421_6,8
5759,147421_147421_6_9.png,147421,6_14742_6606V.png,1,147421_6,9
5760,147421_147421_6_10.png,147421,6_14742_6606V.png,1,147421_6,10
5761,147421_147421_6_11.png,147421,6_14742_6606V.png,1,147421_6,11
5762,147421_147421_6_12.png,147421,6_14742_6606V.png,1,147421_6,12
5763,147421_147421_6_13.png,147421,6_14742_6606V.png,1,147421_6,13
5764,147421_147421_6_14.png,147421,6_14742_6606V.png,1,147421_6,14
5765,147421_147421_6_15.png,147421,6_14742_6606V.png,1,147421_6,15
5766,147421_147421_6_16.png,147421,6_14742_6606V.png,1,147421_6,16
5767,147421_147421_6_17.png,147421,6_14742_6606V.png,1,147421_6,17
5768,147421_147421_6_18.png,147421,6_14742_6606V.png,1,147421_6,18
5769,147421_147421_6_19.png,147421,6_14742_6606V.png,1,147421_6,19
5770,183020_183020_1_0.png,183020,1_18302_7089R.png,0,183020_1,0
5771,183020_183020_1_1.png,183020,1_18302_7089R.png,0,183020_1,1
5772,183020_183020_1_2.png,183020,1_18302_7089R.png,0,183020_1,2
5773,183020_183020_1_3.png,183020,1_18302_7089R.png,0,183020_1,3
5774,183020_183020_1_4.png,183020,1_18302_7089R.png,0,183020_1,4
5775,183020_183020_1_5.png,183020,1_18302_7089R.png,0,183020_1,5
5776,183020_183020_1_6.png,183020,1_18302_7089R.png,0,183020_1,6
5777,183020_183020_1_7.png,183020,1_18302_7089R.png,0,183020_1,7
5778,183020_183020_1_8.png,183020,1_18302_7089R.png,0,183020_1,8
5779,183020_183020_1_9.png,183020,1_18302_7089R.png,0,183020_1,9
5780,183020_183020_1_10.png,183020,1_18302_7089R.png,0,183020_1,10
5781,183020_183020_1_11.png,183020,1_18302_7089R.png,0,183020_1,11
5782,183020_183020_1_12.png,183020,1_18302_7089R.png,0,183020_1,12
5783,183020_183020_1_13.png,183020,1_18302_7089R.png,0,183020_1,13
5784,183020_183020_1_14.png,183020,1_18302_7089R.png,0,183020_1,14
5785,183020_183020_1_15.png,183020,1_18302_7089R.png,0,183020_1,15
5786,183020_183020_1_16.png,183020,1_18302_7089R.png,0,183020_1,16
5787,183020_183020_1_17.png,183020,1_18302_7089R.png,0,183020_1,17
5788,183020_183020_1_18.png,183020,1_18302_7089R.png,0,183020_1,18
5789,183020_183020_1_19.png,183020,1_18302_7089R.png,0,183020_1,19
5790,141700_141700_1_0.png,141700,1_14170_5247B2R.png,0,141700_1,0
5791,141700_141700_1_1.png,141700,1_14170_5247B2R.png,0,141700_1,1
5792,141700_141700_1_2.png,141700,1_14170_5247B2R.png,0,141700_1,2
5793,141700_141700_1_3.png,141700,1_14170_5247B2R.png,0,141700_1,3
5794,141700_141700_1_4.png,141700,1_14170_5247B2R.png,0,141700_1,4
5795,141700_141700_1_5.png,141700,1_14170_5247B2R.png,0,141700_1,5
5796,141700_141700_1_6.png,141700,1_14170_5247B2R.png,0,141700_1,6
5797,138751_138751_4_0.png,138751,4_13875_4761FV.png,1,138751_4,0
5798,138751_138751_4_1.png,138751,4_13875_4761FV.png,1,138751_4,1
5799,138751_138751_4_2.png,138751,4_13875_4761FV.png,1,138751_4,2
5800,138751_138751_4_3.png,138751,4_13875_4761FV.png,1,138751_4,3
5801,138751_138751_4_4.png,138751,4_13875_4761FV.png,1,138751_4,4
5802,138751_138751_4_5.png,138751,4_13875_4761FV.png,1,138751_4,5
5803,138751_138751_4_6.png,138751,4_13875_4761FV.png,1,138751_4,6
5804,138751_138751_4_7.png,138751,4_13875_4761FV.png,1,138751_4,7
